stock name,price,board,volume,buy_volume,sell_volume,date,time,Period End 1,Revenue 1,P&L 1,EPS 1,Period End 2,Revenue 2,P&L 2,EPS 2,Period End 3,Revenue 3,P&L 3,EPS 3,Period End 4,Revenue 4,P&L 4,EPS 4,Financial Date,Sales,Ebitda,Ebit,Net Profit,Intangibles,Fixed Asset,Long Term Investment,Inventories,Cash,Current Liabilites,Long_debt,Provisions,Minorities,Total Shareholder Equity,Operating Margin,Return on Equity Capital,Net Profit Margin,Current Ratio,Debt to Capital at book 
SUPERMX-C52: CW SUPERMAX CORPORATION BERHAD (MACQ),0.005,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C55: CW SUPERMAX CORPORATION BERHAD (CIMB),0.025,Warr,"2,777",0.020 / 500,0.030 / 100,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C54: CW SUPERMAX CORPORATION BERHAD (MIBB),0.040,Warr,0,0.000 / 0,0.105 / 6,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERLON HOLDINGS BHD,1.110,Main,"2,704",1.110 / 183,"1.120 / 5,493",29 Mar 2019,7:12 PM,31 Jan 2019,"25,526","1,546",0.97,31 Oct 2018,"27,051","4,228",2.66,31 Jul 2018,"25,720","2,848",1.79,30 Apr 2018,"25,357","1,382",0.87,30 Apr 2018,"109,385",-,-,"12,266","1,413","78,480","2,083","21,507","20,296","15,538","6,387",0,0,"118,012",14.87,-,11.21,4.08,-
SUPERMX-C53: CW SUPERMAX CORPORATION BERHAD (MACQ),0.005,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C56: CW SUPERMAX CORPORATION BERHAD (RHB),0.090,Warr,"5,450",0.080 / 250,0.095 / 100,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C48: CW SUPERMAX CORPORATION BERHAD (CIMB),0.005,Warr,0,0.000 / 0,"0.005 / 32,129",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMAX CORPORATION BHD,1.470,Main,"68,708","1.470 / 10,473","1.480 / 1,236",29 Mar 2019,7:12 PM,31 Dec 2018,"385,101","38,721",5.82,30 Sep 2018,"367,052","35,969",5.48,30 Jun 2018,"329,456","11,487",1.49,31 Mar 2018,"327,069","34,091",5.06,30 Jun 2018,"1,304,460",-,-,"106,655","28,716","895,466","201,007","187,847","145,170","566,214","61,226",0,0,"1,022,711",13.48,-,8.18,1.01,-
SUPERMX-C57: CW SUPERMAX CORPORATION BERHAD (MACQ),0.070,Warr,"2,220",0.055 / 100,0.075 / 100,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C62: CW SUPERMAX CORPORATION BERHAD (MACQ),0.060,Warr,"10,845","0.055 / 10,500",0.060 / 100,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C61: CW SUPERMAX CORPORATION BERHAD (AM),0.025,Warr,"1,000",0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C58: CW SUPERMAX CORPORATION BERHAD (KIBB),0.040,Warr,"4,950",0.000 / 0,"0.040 / 1,000",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C67: CW SUPERMAX CORPORATION BERHAD (MACQ),0.100,Warr,"11,500","0.095 / 5,000",0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C64: CW SUPERMAX CORPORATION BERHAD (AM),0.075,Warr,"1,200",0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPREME CONSOLIDATED RESOURCES BERHAD,0.680,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Sep 2018,"134,854",-,-,"4,087","22,244","11,455",0,"23,537","13,994","29,045","2,254",0,0,"58,685",5.14,-,3.03,1.96,-
SUPERMX-C60: CW SUPERMAX CORPORATION BERHAD (RHB),0.030,Warr,0,0.030 / 350,0.045 / 260,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SURIA CAPITAL HOLDINGS BHD,1.380,Main,463,1.360 / 924,1.390 / 140,29 Mar 2019,7:12 PM,31 Dec 2018,"85,544","7,956",2.30,30 Sep 2018,"91,540","15,500",5.38,30 Jun 2018,"96,187","15,207",5.28,31 Mar 2018,"127,272","14,283",4.96,31 Dec 2017,"332,658",-,-,"48,919","780,381","60,680",0,"4,650","71,395","84,972",0,123,0,"1,052,896",21.52,-,14.71,2.21,-
SUPERMX-C59: CW SUPERMAX CORPORATION BERHAD (CIMB),0.065,Warr,"5,625",0.060 / 625,0.080 / 250,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUNWAY BERHAD,1.680,Main,"75,510","1.670 / 1,523","1.680 / 21,949",29 Mar 2019,7:12 PM,31 Dec 2018,"1,370,200","208,858",3.96,30 Sep 2018,"1,444,573","166,897",2.99,30 Jun 2018,"1,287,062","215,766",4.09,31 Dec 2017,"1,722,898","205,972",3.82,31 Dec 2017,"146,326",-,-,"142,114",0,0,"718,275",0,0,"9,091",0,0,0,"1,799,892",97.12,-,97.12,119.98,-
SYCAL VENTURES BHD,0.255,Main,"8,154",0.250 / 286,0.255 / 995,29 Mar 2019,7:12 PM,31 Dec 2018,"15,665","1,163",0.27,30 Sep 2018,"17,351",197,0.04,30 Jun 2018,"12,133",120,0.02,31 Mar 2018,"13,418","1,465",0.41,31 Dec 2017,"82,904",-,-,"2,451",0,"26,403",60,"50,155","10,076","198,690","48,135",0,0,"257,536",9.16,-,2.96,2.33,-
SUPERMX-C66: CW SUPERMAX CORPORATION BERHAD (CIMB),0.070,Warr,"3,920",0.060 / 250,"0.075 / 1,000",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SWS CAPITAL BERHAD,0.655,Main,250,0.640 / 87,0.655 / 87,29 Mar 2019,7:12 PM,30 Nov 2018,"31,936","-1,259",-0.72,31 Aug 2018,"33,846","-1,349",-0.77,31 May 2018,"35,243","1,603",1.08,28 Feb 2018,"29,227","-1,868",-1.29,31 Aug 2018,"130,666",-,-,"-1,038",0,"96,082",0,"38,636","10,231","69,394","12,995",0,0,"99,784",2.93,-,-0.79,1.27,-
SUNWAY BERHAD - WARRANTS 2017/2024,0.300,Main,"29,157","0.300 / 1,733",0.305 / 50,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2010,"2,014,474","294,286","238,969","163,052","127,842","384,178","456,123","326,292","257,142","1,032,111","387,350",0,"95,975","936,956",12.25,19.09,8.09,1.28,0.24
SUPERMX-C65: CW SUPERMAX CORPORATION BERHAD (RHB),0.080,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SUPERMX-C63: CW SUPERMAX CORPORATION BERHAD (KIBB),0.055,Warr,"11,000","0.050 / 5,000",0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,048,151","226,497","150,854","119,715","28,716","522,315","219,392","192,661","167,130","320,864","113,806",0,0,"897,648",14.86,13.83,11.42,1.86,0.24
SWS CAPITAL BERHAD - WARRANTS 2018/2023,0.075,Main,0,0.065 / 450,0.075 / 350,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Aug 2013,"106,880","6,389","3,339","2,542",0,"39,665",0,"31,622","4,640","35,391","1,585",0,0,"62,758",3.88,4.24,2.38,1.65,0.24
SARAWAK PLANTATION BHD,1.550,Main,0,1.470 / 30,1.530 / 94,29 Mar 2019,7:12 PM,31 Dec 2018,"89,283","1,098",0.42,30 Sep 2018,"83,620","9,236",3.34,30 Jun 2018,"66,948","2,327",0.86,31 Mar 2018,"70,936","-1,795",-0.62,31 Dec 2017,"399,177",-,-,"-10,253","330,734","368,093",0,"16,975","104,400","85,328","109,875",0,0,"618,477",1.14,-,-2.57,1.9,-
SYMPHONY LIFE BERHAD-WB 13/20,0.030,Main,692,"0.030 / 9,261","0.035 / 17,371",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Mar 2014,"391,191","68,035","66,240","51,453","15,184","46,880","125,350","312,082","145,969","293,636","195,050",0,0,"563,166",17.53,9.57,13.15,2.35,0.28
SYF RESOURCES BHD,0.220,Main,999,0.215 / 595,0.220 / 133,29 Mar 2019,7:12 PM,31 Jan 2019,"55,045","-5,208",-0.84,31 Oct 2018,"62,763","-3,725",-0.60,31 Jul 2018,"48,953","-5,081",-0.79,30 Apr 2018,"57,855","-10,313",-1.30,31 Jul 2018,"303,599",-,-,"-14,124",0,"110,803",0,"110,716","46,197","123,386","18,129",0,0,"295,406",-0.61,-,-4.65,2.62,-
SYMPHONY LIFE BERHAD,0.420,Main,"3,565","0.420 / 2,415",0.425 / 300,29 Mar 2019,7:12 PM,31 Dec 2018,"74,813","21,282",5.24,30 Sep 2018,"21,805","16,512",5.76,30 Jun 2018,"41,981","15,513",5.46,31 Mar 2018,"25,006","3,254",1.35,31 Mar 2018,"122,956",-,-,"33,154","10,345","15,456","126,078","513,019","37,049","289,119","357,627",0,0,"631,475",39.31,-,26.96,2.62,-
SYF RESOURCES BERHAD-WARRANTS 2014/2019,0.005,Main,0,"0.005 / 17,801","0.010 / 3,400",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Jul 2013,"219,666","19,592","13,422","11,855",0,"157,648",0,"63,318","3,239","61,708","18,721",0,0,"164,432",6.4,7.56,5.4,1.56,0.19
SHIN YANG SHIPPING CORP BHD,0.315,Main,"1,911",0.305 / 150,0.315 / 826,29 Mar 2019,7:12 PM,31 Dec 2018,"177,630","-5,660",-0.50,30 Sep 2018,"159,687","2,102",0.19,30 Jun 2018,"174,415","4,701",0.29,31 Mar 2018,"175,736","6,804",0.54,30 Jun 2018,"619,053",-,-,"23,657","2,064","1,200,140","3,856","44,739","77,044","411,053","54,118",0,0,"1,184,768",7.8,-,3.82,1.23,-
SYSTECH BHD,0.240,Ace,"4,202",0.235 / 500,0.240 / 348,29 Mar 2019,7:12 PM,31 Dec 2018,"6,467",508,0.14,30 Sep 2018,"6,667",497,0.12,30 Jun 2018,"9,067","1,194",0.23,31 Dec 2017,"6,731",453,0.14,31 Mar 2018,"22,541",-,-,"1,310","41,470","6,230",251,29,"5,801","5,709","6,091",0,0,"52,218",11.22,-,5.81,2.29,-
TAFI INDUSTRIES BHD,0.290,Main,0,0.290 / 40,0.340 / 90,29 Mar 2019,7:12 PM,31 Dec 2018,"5,203",-975,-1.26,30 Sep 2018,"6,999",-956,-1.23,30 Jun 2018,"5,196","-1,428",-1.84,31 Mar 2018,"5,499","-1,254",-1.62,31 Dec 2017,"28,227",259,"-3,024","-3,024",416,"27,765",663,"7,787","6,411","4,330","2,277",0,0,"49,157",-9.96,-5.97,-10.71,4.97,0.06
TADMAX RESOURCES BERHAD,0.205,Main,"10,368","0.205 / 4,073","0.215 / 2,200",29 Mar 2019,7:12 PM,31 Dec 2018,"51,768","3,196",0.41,30 Sep 2018,"46,170","4,225",0.55,30 Jun 2018,"41,069",118,0.02,31 Mar 2018,"32,980","-2,331",-0.42,31 Dec 2017,"99,883",-,-,"-33,676","232,179","120,515","59,388","88,435","3,334","129,249","37,747",0,0,"321,746",-33.13,-,-33.72,1.36,-
TA ENTERPRISE BHD,0.620,Main,"1,738","0.620 / 1,133",0.630 / 300,29 Mar 2019,7:12 PM,31 Dec 2018,"236,403","-222,638",-9.71,30 Sep 2018,"681,348","40,846",0.84,30 Jun 2018,"232,282","101,285",5.72,31 Mar 2018,"1,050,358","219,837",7.51,31 Dec 2017,"1,051,274",-,-,"214,884","315,179","2,410,844","301,492","786,808","917,663","3,301,265","363,691",0,0,"3,694,962",37.09,-,20.44,1.01,-
TA GLOBAL BHD,0.250,Main,222,0.245 / 500,"0.250 / 4,774",29 Mar 2019,7:12 PM,31 Dec 2018,"189,678","-149,413",-2.81,30 Sep 2018,"609,515","66,407",1.25,30 Jun 2018,"160,003","8,093",0.15,31 Mar 2018,"973,614","230,152",4.32,31 Dec 2017,"745,059",-,-,"140,468","310,435","2,355,738","277,910","786,800","745,827","2,550,119","363,691","3,567",0,"3,109,941",31.91,-,18.85,0.79,-
SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,4.980,Main,"10,193",4.980 / 236,"5.000 / 7,666",29 Mar 2019,7:12 PM,31 Dec 2018,"701,507","90,118",10.99,30 Sep 2018,"648,951","82,782",10.19,30 Jun 2018,"542,433","49,959",6.12,31 Mar 2018,"746,174","69,758",8.50,31 Dec 2017,-,-,-,"206,699",-,-,-,-,,-,-,-,-,-,-,-,-,-,-
TAANN-CM: CW TA ANN HOLDINGS BERHAD (KIBB),0.080,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"769,920","148,063","131,234","92,963","66,603","886,880","4,709","123,395","260,789","363,346","268,577","16,006",0,"1,039,253",17.02,9.14,12.07,1.25,0.29
TAKAFUL-CD: CW SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD (MIBB),0.160,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,-,-,"668,037","138,999",-,"240,935",-,-,-,-,-,-,-,-,-,-,-,-,-
T7 GLOBAL BERHAD,0.535,Main,"113,591",0.530 / 510,"0.535 / 3,050",29 Mar 2019,7:12 PM,31 Dec 2018,"44,874","4,783",1.16,31 Dec 2018,"44,874","4,783",1.16,30 Sep 2018,"52,743","2,116",0.51,30 Jun 2018,"57,325","2,055",0.49,31 Dec 2017,"204,495",-,-,"1,883","2,410","29,479","7,971","9,695","84,062","125,726","7,187",0,0,"151,842",5.03,-,0.92,1.94,-
TA ANN HOLDINGS BHD,2.400,Main,195,2.330 / 8,2.400 / 31,29 Mar 2019,7:12 PM,31 Dec 2018,"237,652","31,539",5.78,30 Sep 2018,"274,854","38,349",7.24,30 Jun 2018,"234,854","19,098",3.62,30 Jun 2018,"234,854","19,098",3.62,31 Dec 2017,"1,170,847","308,224","203,901","119,498","114,436","1,644,009","3,456","175,115","272,859","425,524","254,306","34,286",0,"1,409,273",17.85,8.77,10.21,1.26,0.23
TALIWRK-CE: CW TALIWORKS CORPORATION BERHAD (MIBB),0.140,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"281,812","87,189","58,656","28,009","458,664","22,319","285,466","1,109","23,477","129,389","304,619",0,0,"610,547",22.06,4.73,9.94,1.97,0.32
TAKAFUL-CC: CW SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD (CIMB),0.110,Warr,"3,693",0.105 / 885,0.115 / 220,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,-,-,"668,037","138,999",-,"240,935",-,-,-,-,-,-,-,-,-,-,-,-,-
TAMBUN INDAH LAND BERHAD,0.775,Main,"3,982",0.770 / 60,0.775 / 35,29 Mar 2019,7:12 PM,31 Dec 2018,"42,868","12,860",2.97,30 Sep 2018,"48,245","16,080",3.71,30 Jun 2018,"48,139","15,096",3.48,31 Mar 2018,"40,079","11,360",2.62,31 Dec 2017,"282,099",-,-,"84,051",0,"3,476","26,462","210,860","105,284","97,056","68,536",0,0,"583,097",40.49,-,29.79,4.49,-
TASCO BERHAD,1.660,Main,"2,210",1.660 / 200,1.680 / 20,29 Mar 2019,7:12 PM,31 Dec 2018,"184,694","3,205",1.57,30 Sep 2018,"191,098","2,789",1.36,30 Jun 2018,"181,635","5,168",2.54,31 Mar 2018,"169,501","5,100",2.52,31 Mar 2018,"710,209",-,-,"29,398","81,864","386,393","4,909",0,"80,418","157,731","200,901",0,0,"363,709",7.32,-,4.14,1.74,-
TA WIN HOLDINGS BHD,0.510,Main,"4,262",0.505 / 523,0.510 / 65,29 Mar 2019,7:12 PM,31 Dec 2018,"94,003","-2,175",-2.73,30 Jun 2018,"82,067","-1,544",-2.20,30 Jun 2018,"82,067","-1,544",-2.20,31 Mar 2018,"92,439",-265,-0.40,31 Dec 2017,"401,516",-,-,"2,750",0,"20,699",0,"31,065","10,970","52,966",0,0,0,"67,287",1.47,-,0.68,1.9,-
TAS OFFSHORE BERHAD,0.295,Main,"10,595","0.295 / 1,073",0.300 / 341,29 Mar 2019,7:12 PM,30 Nov 2018,"15,765","1,286",0.73,31 Aug 2018,"8,982",948,0.54,31 May 2018,"18,925",719,0.41,31 May 2018,"18,925","-31,342",-17.85,31 May 2018,"48,460",-,-,789,0,"35,360","17,468","420,338","17,881","381,115",0,881,0,"160,185",4.66,-,1.63,1.29,-
TANCO HOLDINGS BHD,0.055,Main,"52,830","0.050 / 18,092","0.055 / 81,981",29 Mar 2019,7:12 PM,31 Dec 2018,"1,797","-3,096",-0.46,30 Sep 2018,"1,075","-3,703",-0.55,30 Jun 2018,"31,550",847,0.13,31 Mar 2018,"5,438",-978,-0.34,30 Jun 2018,"19,971",-,-,"1,136",0,"70,450",111,"66,437","10,846","65,707","41,377",0,0,"160,247",18.19,-,5.69,1.26,-
TASEK CORPORATION BHD,4.960,Main,375,4.950 / 139,5.000 / 5,29 Mar 2019,7:12 PM,31 Dec 2018,"134,991","-6,734",-5.56,30 Sep 2018,"149,883","-5,988",-4.94,30 Jun 2018,"133,574","-4,652",-3.84,31 Mar 2018,"136,329","-4,428",-3.66,31 Dec 2017,"549,112","45,462","-3,313",857,"1,285","242,578","89,665","130,072","132,832","100,660",0,"1,572",0,"587,825",0.4,0.14,0.16,3.71,0.01
TECHNODEX BHD,0.080,Ace,"9,124","0.075 / 16,276","0.080 / 2,100",29 Mar 2019,7:12 PM,31 Jan 2019,"18,329","-1,811",-0.25,31 Oct 2018,"15,085","-1,922",-0.31,31 Jul 2018,"12,384",-887,-0.14,30 Apr 2018,"14,500","-3,111",-0.54,30 Apr 2018,"56,411",-,-,"-1,833","19,201","1,208",0,"1,139","10,024","6,388",246,0,0,"41,045",-1.97,-,-3.25,4.32,-
TDM BHD,0.170,Main,"6,271","0.165 / 36,847","0.170 / 8,198",29 Mar 2019,7:12 PM,31 Dec 2018,"104,199","-63,559",-3.75,30 Sep 2018,"86,700","-3,793",-0.20,30 Jun 2018,"97,601","-7,949",-0.44,31 Dec 2017,"121,152","-5,281",-0.16,31 Dec 2017,"448,761","60,272","34,527","23,065","8,170","1,986,884","319,748","33,280","108,217","216,680","746,274","4,293",0,"1,428,135",16.54,1.68,5.14,1.03,0.3
TASEK CORPORATION BERHAD - 6% PREFERENCE,10.100,Main,0,8.600 / 1,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"577,009","150,732","107,301","93,903","1,156","319,251","108,353","106,871","400,458","83,805",0,534,0,"898,960",21.01,10.14,16.27,7,0.01
TALAM TRANSFORM BERHAD,0.045,Main,"38,968","0.040 / 294,355","0.045 / 317,160",29 Mar 2019,7:12 PM,31 Jan 2019,"30,463","-11,145",-0.23,31 Oct 2018,"15,356","-3,946",-0.10,31 Jul 2018,"14,568","-5,428",-0.13,30 Apr 2018,"9,557","-5,001",-0.12,31 Jan 2018,"56,685",-,-,"-23,404",0,508,"112,029","55,266","6,486","288,561","57,667",0,0,"374,754",-6.9,-,-41.29,1.02,-
TAN CHONG MOTOR HOLDINGS BHD,1.510,Main,"1,547",1.500 / 300,"1.510 / 5,643",29 Mar 2019,7:12 PM,31 Dec 2018,"1,166,838","52,895",7.90,30 Sep 2018,"1,568,434","37,687",5.04,30 Jun 2018,"1,088,316","9,868",1.89,31 Mar 2018,"1,034,618","2,087",0.65,31 Dec 2017,"4,341,228",-,-,"-88,597","14,592","1,825,620","45,610","1,165,974","318,005","1,628,170","748,147","70,192",0,"2,781,368",-0.03,-,-2.04,1.5,-
TECHFAST HOLDINGS BHD,0.320,Ace,"6,940","0.315 / 1,670","0.320 / 25,847",29 Mar 2019,7:12 PM,31 Dec 2018,"7,188",565,0.25,30 Sep 2018,"7,838","1,399",0.61,30 Jun 2018,"8,445","1,410",0.62,31 Mar 2018,"6,951",606,0.27,31 Dec 2017,"26,784","5,684","5,018","3,526","1,109","8,317",62,"3,446","5,576","3,821",0,0,0,"24,556",19.1,14.49,13.16,5.23,0.03
TEK SENG HOLDINGS BHD,0.235,Main,"2,375",0.235 / 725,0.240 / 830,29 Mar 2019,7:12 PM,31 Dec 2018,"35,645","-14,539",-1.89,30 Sep 2018,"43,450","-9,088",-0.99,30 Jun 2018,"54,043","-75,685",-10.49,31 Mar 2018,"50,872","-7,616",-0.61,31 Dec 2017,"285,716","75,119","37,751","23,288",0,"336,735",0,"55,610","10,301","33,881",0,0,0,"388,379",16.05,6.24,8.15,2.94,0
TECK GUAN PERDANA BHD,1.390,Main,"3,506",1.360 / 30,1.390 / 35,29 Mar 2019,7:12 PM,31 Jan 2019,"98,526","5,097",12.71,31 Oct 2018,"64,334",885,2.21,31 Jul 2018,"43,807",650,1.62,30 Apr 2018,"95,236","-4,085",-10.19,31 Jan 2018,"387,915",-,-,"-1,796",0,"92,639",0,"47,991","52,960","89,795",0,0,0,"101,119",0.16,-,-0.46,1.27,-
TECHBOND GROUP BERHAD,0.795,Main,"4,039",0.755 / 170,0.795 / 390,29 Mar 2019,7:12 PM,31 Dec 2018,"20,879",58,0.03,,,,,,,,,,,,,30 Jun 2018,"86,811",-,-,"13,420","6,607","16,865",0,"24,817","27,676","10,452",0,0,0,"84,778",19.71,-,15.46,6.92,-
TENAGA-C47: CW TENAGA NASIONAL BERHAD (MIBB),0.050,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Aug 2013,"37,130,700","10,704,100","5,962,500","4,614,200",0,"73,973,600","4,531,200","2,877,700","9,531,100","10,879,800","22,013,700","11,444,200",0,"35,390,900",18.29,13.08,12.43,1.88,0.3
TEK SENG HOLDINGS BERHAD - WARRANTS 2015/2020,0.040,Main,"1,200",0.035 / 860,"0.040 / 2,140",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"206,329","23,689","11,639","3,731",2,"181,788",0,"30,393","2,911","88,187","18,437",0,0,"130,743",5.17,2.83,1.81,0.8,0.29
TALIWORKS CORPORATION BHD,0.890,Main,"2,214","0.885 / 1,526",0.890 / 156,29 Mar 2019,7:12 PM,31 Dec 2018,"97,930","56,158",2.70,30 Sep 2018,"98,361","22,608",0.98,30 Jun 2018,"97,046","19,660",1.44,31 Dec 2017,"131,696","14,133",0.53,31 Dec 2017,"368,640","106,320","73,969","29,083","1,258,537","16,050","302,615","1,276","111,490","227,315","416,516","13,617",0,"1,327,870",19.62,2.13,7.89,1.57,0.18
TENAGA-C49: CW TENAGA NASIONAL BERHAD (MACQ),0.005,Warr,"1,100",0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Aug 2013,"37,130,700","10,704,100","5,962,500","4,614,200",0,"73,973,600","4,531,200","2,877,700","9,531,100","10,879,800","22,013,700","11,444,200",0,"35,390,900",18.29,13.08,12.43,1.88,0.3
TENAGA-C50: CW TENAGA NASIONAL BERHAD (MACQ),0.035,Warr,"4,200","0.030 / 1,900","0.040 / 2,040",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Aug 2013,"37,130,700","10,704,100","5,962,500","4,614,200",0,"73,973,600","4,531,200","2,877,700","9,531,100","10,879,800","22,013,700","11,444,200",0,"35,390,900",18.29,13.08,12.43,1.88,0.3
TENAGA NASIONAL BHD,12.660,Main,"51,716","12.660 / 1,520",12.700 / 109,29 Mar 2019,7:12 PM,31 Dec 2018,"12,546,800","-151,600",-2.37,30 Sep 2018,"13,073,800","511,400",8.83,31 Mar 2018,"12,274,000","2,116,800",37.41,31 Dec 2017,"4,220,100","587,200",10.67,31 Aug 2017,"47,416,900","16,110,300","9,490,700","6,904,000","211,000","103,083,700","8,791,400","828,700","5,056,200","15,326,500","37,038,400","10,887,300",0,"57,584,800",20.54,12.53,14.56,1.8,0.32
TENAGA-C53: CW TENAGA NASIONAL BERHAD (KIBB),0.045,Warr,"3,450",0.045 / 450,0.050 / 200,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Aug 2013,"37,130,700","10,704,100","5,962,500","4,614,200",0,"73,973,600","4,531,200","2,877,700","9,531,100","10,879,800","22,013,700","11,444,200",0,"35,390,900",18.29,13.08,12.43,1.88,0.3
TENAGA-C51: CW TENAGA NASIONAL BERHAD (CIMB),0.030,Warr,0,0.030 / 650,0.040 / 275,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Aug 2013,"37,130,700","10,704,100","5,962,500","4,614,200",0,"73,973,600","4,531,200","2,877,700","9,531,100","10,879,800","22,013,700","11,444,200",0,"35,390,900",18.29,13.08,12.43,1.88,0.3
